,date,name,link,from,to,amount,bod,nationality,year,year_str,year_ly,year_ly_str,merge,merge_ly,full_name,birthday_GMT,season_real,nationality_real,position,minutes_played_overall,minutes_played_home,minutes_played_away,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,season_str,merge_real,season_fifa,sofifa_id,short_name,long_name,age,dob,height_cm,weight_kg,nationality_fifa,club_name,league_name,league_rank,overall,potential,international_reputation,skill_moves,joined,contract_valid_until,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,season_str_fifa,merge_fifa,diff_season_real,diff_season_fifa
128,2017-07-01,henrik dalsgaard,/henrik-dalsgaard/profil/spieler/93315,Zulte Waregem,Brentford,1100000,1989/07/27,Denmark,2018,2018,2017,2017,henrik dalsgaard_Denmark_1989/07/27_2018,henrik dalsgaard_Denmark_1989/07/27_2017,henrik dalsgaard,1989/07/26,2017,Denmark,Defender,1348,674,674,16,8,8,6,4,2,1,0,1,0,0,1,1,0,26,11,15,2,0,21,138,124,0.47,0.07,0.4,0.53,0.27,225.0,1.74,52.0,84.0,674.0,1348.0,0.13,2017,henrik dalsgaard_Denmark_1989/07/27_2017,2017,190633,H. Dalsgaard,henrik dalsgaard,26,1989/07/27,192,81,Denmark,sv zulte-waregem,Belgian Jupiler Pro League,1,71,72,1,2,2016-01-01,2018,84,60,60,67,68,70,0,0,0,0,0,0,70,65,57,66,46,68,33,32,60,67,78,88,68,63,65,62,65,74,72,50,60,60,73,55,52,72,72,70,12,14,12,9,8,2017,henrik dalsgaard_Denmark_1989/07/27_2017,1,1
129,2017-07-01,jeremy perbet,/jeremy-perbet/profil/spieler/23966,La Gantoise,FC Bruges,1000000,1984/12/12,France,2018,2018,2017,2017,jeremy perbet_France_1984/12/12_2018,jeremy perbet_France_1984/12/12_2017,jeremy perbet,1984/12/12,2017,France,Forward,1478,777,701,27,12,15,10,7,3,1,1,0,1,0,8,4,4,18,8,10,1,0,6,147,-1,0.67,0.06,0.61,0.81,0.39,148.0,1.1,82.0,55.0,1478.0,1478.0,0.06,2017,jeremy perbet_France_1984/12/12_2017,2017,150594,J. Perbet,jeremy perbet,31,1984/12/12,184,84,France,kaa gent,Belgian Jupiler Pro League,1,74,74,1,3,2016-07-01,2019,55,78,47,59,23,65,0,0,0,0,0,0,31,83,77,57,78,53,61,36,32,66,58,53,63,76,56,73,68,62,74,71,46,24,86,54,69,13,17,15,8,9,8,15,7,2017,jeremy perbet_France_1984/12/12_2017,1,1
130,2017-07-01,ibrahim rabiu,/ibrahim-rabiu/profil/spieler/62337,La Gantoise,Slo. Bratislava,1000000,1991/03/15,Nigeria,2018,2018,2017,2017,ibrahim rabiu_Nigeria_1991/03/15_2018,ibrahim rabiu_Nigeria_1991/03/15_2017,ibrahim danda rabiu,1991/03/15,2017,Nigeria,Midfielder,83,26,57,4,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,42.0,0.0,2.17,2017,ibrahim rabiu_Nigeria_1991/03/15_2017,2017,197359,I. Rabiu,ibrahim danda rabiu,25,1991/03/15,167,62,Nigeria,kaa gent,Belgian Jupiler Pro League,1,67,70,1,4,2016-08-30,2019,79,54,66,74,46,56,0,0,0,0,0,0,59,51,42,72,61,72,62,61,62,73,81,78,90,63,86,56,84,68,51,58,48,56,57,69,52,37,49,48,12,12,6,16,16,2017,ibrahim rabiu_Nigeria_1991/03/15_2017,1,1
131,2017-07-01,marko dmitrovic,/marko-dmitrovic/profil/spieler/94308,Alcorcón,SD Eibar,1000000,1992/01/24,Serbia,2018,2018,2017,2017,marko dmitrovic_Serbia_1992/01/24_2018,marko dmitrovic_Serbia_1992/01/24_2017,marko dmitrovic,1992/01/24,2017,Serbia,Goalkeeper,3657,1890,1767,41,21,20,0,0,0,0,0,0,0,0,18,12,6,37,16,21,4,0,373,378,56,0.0,0.0,0.0,0.0,0.0,0.0,0.91,99.0,89.0,914.0,0.0,0.1,2017,marko dmitrovic_Serbia_1992/01/24_2017,2017,227290,M. Dmitrović,marko dmitrovic,24,1992/01/24,194,90,Serbia,ad alcorcon,Spanish Segunda División,2,72,78,1,1,2016-07-07,2019,0,0,0,0,0,0,65,77,65,68,37,79,21,16,12,30,15,17,20,14,20,11,39,35,32,66,37,24,33,38,81,17,17,17,13,41,25,14,12,20,65,77,65,79,68,2017,marko dmitrovic_Serbia_1992/01/24_2017,1,1
132,2017-07-01,georgi tigiev,/georgi-tigiev/profil/spieler/150746,Anzhi,Spartak Moscou,1000000,1995/05/26,Russia,2018,2018,2017,2017,georgi tigiev_Russia_1995/05/26_2018,georgi tigiev_Russia_1995/05/26_2017,georgiy tigiev,1995/05/25,2017,Russia,Defender,1246,593,653,18,9,9,0,0,0,0,0,0,0,0,8,5,3,16,4,12,0,0,299,300,98,0.0,0.0,0.0,0.0,0.0,0.0,1.16,78.0,69.0,0.0,0.0,0.0,2017,georgi tigiev_Russia_1995/05/26_2017,2017,228674,G. Tigiev,georgiy tigiev,21,1995/05/26,176,77,Russia,fc anzhi makhachkala,Russian Premier League,1,70,80,1,2,2015-07-25,2019,84,45,58,68,68,66,0,0,0,0,0,0,55,34,51,70,45,68,65,67,47,65,83,84,79,61,71,58,51,73,60,56,74,68,48,46,41,68,71,74,14,14,12,8,16,2017,georgi tigiev_Russia_1995/05/26_2017,1,1
133,2017-07-01,filippo costa,/filippo-costa/profil/spieler/197743,Chievo Verona,SPAL,1000000,1995/05/21,Italy,2018,2018,2017,2017,filippo costa_Italy_1995/05/21_2018,filippo costa_Italy_1995/05/21_2017,filippo costa,1995/05/20,2017,Italy,Defender,1270,709,561,16,8,8,1,0,1,5,3,2,0,0,7,4,3,11,5,6,3,1,-1,-1,-1,0.43,0.35,0.07,0.0,0.16,1270.0,0.78,115.0,79.0,318.0,254.0,0.28,2017,filippo costa_Italy_1995/05/21_2017,2017,220488,F. Costa,filippo costa,21,1995/05/21,175,70,Italy,chievo verona,Italian Serie A,1,59,67,1,2,2012-07-01,2018,67,28,42,55,60,53,0,0,0,0,0,0,60,20,56,40,30,55,37,37,36,55,67,67,60,45,62,34,62,55,55,34,45,55,35,35,48,59,66,63,15,10,12,7,6,2017,filippo costa_Italy_1995/05/21_2017,1,1
134,2017-07-01,raman chibsah,/raman-chibsah/profil/spieler/199633,Sassuolo,Benevento,1000000,1993/03/10,Ghana,2018,2018,2017,2017,raman chibsah_Ghana_1993/03/10_2018,raman chibsah_Ghana_1993/03/10_2017,raman chibsah,1993/03/10,2017,Ghana,Midfielder,3438,1955,1483,41,22,19,6,5,1,1,1,0,0,0,20,14,6,28,12,16,9,1,126,265,-1,0.18,0.03,0.16,0.23,0.06,573.0,0.73,123.0,84.0,344.0,3438.0,0.26,2017,raman chibsah_Ghana_1993/03/10_2017,2017,206109,Y. Chibsah,yussif raman chibsah,23,1993/03/10,178,78,Ghana,benevento,Italian Serie B,2,69,77,1,2,0,2017,70,52,64,71,63,72,0,0,0,0,0,0,59,40,60,72,44,69,50,46,68,68,73,67,79,76,79,70,64,80,70,61,70,69,60,62,52,56,66,62,9,5,10,9,5,2017,raman chibsah_Ghana_1993/03/10_2017,1,1
135,2017-07-01,luca garritano,/luca-garritano/profil/spieler/205677,Cesena,Chievo Verona,1000000,1994/02/11,Italy,2018,2018,2017,2017,luca garritano_Italy_1994/02/11_2018,luca garritano_Italy_1994/02/11_2017,luca garritano,1994/02/11,2017,Italy,Midfielder,2454,1275,1179,38,19,19,3,2,1,5,4,1,0,0,9,7,2,29,8,21,4,0,168,48,-1,0.29,0.18,0.11,0.14,0.08,818.0,1.06,85.0,65.0,614.0,491.0,0.15,2017,luca garritano_Italy_1994/02/11_2017,2017,212446,L. Garritano,luca garritano,22,1994/02/11,172,67,Italy,cesena,Italian Serie B,2,69,77,1,3,2013-07-01,2018,83,67,57,73,22,55,0,0,0,0,0,0,64,68,54,63,66,71,62,50,48,72,85,82,90,61,73,66,71,57,56,65,47,20,64,47,65,15,20,18,13,14,9,8,14,2017,luca garritano_Italy_1994/02/11_2017,1,1
136,2017-07-01,felix uduokhai,/felix-uduokhai/profil/spieler/278343,1860 München,VfL Wolfsburg,1000000,1997/09/09,Germany,2018,2018,2017,2017,felix uduokhai_Germany_1997/09/09_2018,felix uduokhai_Germany_1997/09/09_2017,felix uduokhai,1997/09/08,2017,Germany,Defender,1779,900,879,21,10,11,1,0,1,0,0,0,0,0,3,2,1,24,8,16,2,0,198,378,98,0.05,0.0,0.05,0.0,0.1,1779.0,1.21,74.0,85.0,890.0,0.0,0.1,2017,felix uduokhai_Germany_1997/09/09_2017,2017,232144,F. Uduokhai,felix uduokhai,18,1997/09/09,188,78,Germany,tsv 1860 munchen,German 2. Bundesliga,2,56,75,1,2,2016-01-13,2019,63,35,44,46,52,66,0,0,0,0,0,0,35,26,51,49,18,38,34,31,54,54,61,64,56,48,60,62,68,56,70,35,66,49,29,42,38,49,56,54,6,10,10,9,14,2017,felix uduokhai_Germany_1997/09/09_2017,1,1
137,2017-07-01,omer atzili,/omer-atzili/profil/spieler/294568,FC Granada,M. Tel Aviv,1000000,1993/07/27,Israel,2018,2018,2017,2017,omer atzili_Israel_1993/07/27_2018,omer atzili_Israel_1993/07/27_2017,omer atzili,1993/07/26,2017,Israel,Forward,315,156,159,9,4,5,0,0,0,0,0,0,0,0,2,1,1,7,3,4,0,0,327,317,-1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,35.0,0.0,0.0,0.0,2017,omer atzili_Israel_1993/07/27_2017,2017,236236,O. Atzili,omer atzili,22,1993/07/27,174,75,Israel,granada cf,Spain Primera Division,1,73,79,1,3,2016-08-31,2020,75,71,70,77,32,53,0,0,0,0,0,0,76,71,61,72,64,78,78,59,64,75,77,73,82,66,73,77,57,61,58,70,31,34,69,68,68,22,32,24,6,9,13,11,9,2017,omer atzili_Israel_1993/07/27_2017,1,1
138,2017-07-01,bradley dack,/bradley-dack/profil/spieler/238556,FC Gillingham,Blackburn,850000,1993/12/31,England,2018,2018,2017,2017,bradley dack_England_1993/12/31_2018,bradley dack_England_1993/12/31_2017,bradley dack,1993/12/31,2017,England,Midfielder,2794,1239,1555,34,15,19,5,3,2,5,2,3,0,0,2,2,0,45,14,31,13,2,158,94,-1,0.32,0.16,0.16,0.22,0.12,559.0,1.45,62.0,82.0,186.0,559.0,0.48,2017,bradley dack_England_1993/12/31_2017,2017,211098,B. Dack,bradley dack,22,1993/12/31,175,71,England,gillingham,English League One,3,68,77,1,3,2012-08-01,2018,78,66,68,66,54,70,0,0,0,0,0,0,67,66,57,68,60,65,75,68,66,66,83,74,72,60,76,68,70,73,64,64,80,63,69,68,63,49,55,45,10,7,15,16,9,2017,bradley dack_England_1993/12/31_2017,1,1
139,2017-07-01,caner erkin,/caner-erkin/profil/spieler/39333,Inter,Besiktas,750000,1988/10/04,Turkey,2018,2018,2017,2017,caner erkin_Turkey_1988/10/04_2018,caner erkin_Turkey_1988/10/04_2017,caner erkin,1988/10/03,2017,Turkey,Defender,529,252,277,8,4,4,0,0,0,2,2,0,0,0,6,2,4,3,3,0,1,0,-1,-1,-1,0.34,0.34,0.0,0.0,0.0,0.0,0.51,176.0,66.0,529.0,264.0,0.17,2017,caner erkin_Turkey_1988/10/04_2017,2017,171875,C. Erkin,caner erkin,27,1988/10/04,181,76,Turkey,besiktas jk,Turkish Süper Lig,1,77,77,2,3,0,2017,83,74,77,80,69,76,0,0,0,0,0,0,84,67,62,74,76,82,84,84,74,78,83,83,78,78,70,81,78,84,66,80,88,72,79,72,74,65,73,73,11,12,10,7,13,2017,caner erkin_Turkey_1988/10/04_2017,1,1
140,2017-07-01,mario vrancic,/mario-vrancic/profil/spieler/39372,SV Darmstadt 98,Norwich,750000,1989/05/23,Bosnia-Herzegovina,2018,2018,2017,2017,mario vrancic_Bosnia-Herzegovina_1989/05/23_2018,mario vrancic_Bosnia-Herzegovina_1989/05/23_2017,mario vrancic,1989/05/22,2017,Bosnia and Herzegovina,Midfielder,1540,697,843,23,11,12,4,1,3,2,2,0,1,0,2,2,0,27,11,16,3,1,84,121,-1,0.35,0.12,0.23,0.13,0.32,385.0,1.58,57.0,67.0,385.0,770.0,0.23,2017,mario vrancic_Bosnia-Herzegovina_1989/05/23_2017,2017,177896,M. Vrančić,mario vrancic,27,1989/05/23,187,78,Bosnia Herzegovina,sv darmstadt 98,German 1. Bundesliga,1,73,74,1,3,2015-07-01,2017,56,66,72,75,49,70,0,0,0,0,0,0,64,64,52,75,71,76,74,70,72,76,54,57,76,70,69,71,54,68,75,69,66,58,67,77,55,39,56,35,12,8,8,12,6,2017,mario vrancic_Bosnia-Herzegovina_1989/05/23_2017,1,1
141,2017-07-01,fabian giefer,/fabian-giefer/profil/spieler/53408,FC Schalke 04,FC Augsburg,750000,1990/05/17,Germany,2018,2018,2017,2017,fabian giefer_Germany_1990/05/17_2018,fabian giefer_Germany_1990/05/17_2017,fabian giefer,1990/05/16,2017,Germany,Goalkeeper,900,450,450,10,5,5,0,0,0,0,0,0,0,0,2,2,0,15,5,10,1,0,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,60.0,90.0,900.0,0.0,0.1,2017,fabian giefer_Germany_1990/05/17_2017,2017,193222,F. Giefer,fabian giefer,26,1990/05/17,196,93,Germany,fc schalke 04,German 1. Bundesliga,1,72,74,1,1,2014-07-01,2018,0,0,0,0,0,0,75,66,57,76,37,72,11,11,23,32,14,12,16,14,22,22,38,37,43,72,35,24,69,33,75,15,44,18,19,33,21,13,12,15,75,66,57,72,76,2017,fabian giefer_Germany_1990/05/17_2017,1,1
142,2017-07-01,george baldock,/george-baldock/profil/spieler/146690,MK Dons,Sheff Utd,740000,1993/03/09,England,2018,2018,2017,2017,george baldock_England_1993/03/09_2018,george baldock_England_1993/03/09_2017,george baldock,1993/03/09,2017,England,Defender,3151,1523,1628,37,17,20,0,0,0,3,2,1,0,0,12,4,8,35,22,13,11,0,468,195,63,0.09,0.09,0.0,0.0,0.0,0.0,1.0,90.0,85.0,286.0,1050.0,0.31,2017,george baldock_England_1993/03/09_2017,2017,200855,G. Baldock,george baldock,23,1993/03/09,175,67,England,milton keynes dons,English League One,3,63,70,1,2,2009-07-01,2018,72,41,55,63,57,69,0,0,0,0,0,0,54,40,39,64,33,60,40,37,56,61,74,71,80,57,72,46,82,82,64,38,60,54,54,48,45,57,61,65,13,13,6,10,15,2017,george baldock_England_1993/03/09_2017,1,1
143,2017-07-01,toni sunjic,/toni-sunjic/profil/spieler/60790,VfB Stuttgart,Dinamo Moscou,700000,1988/12/15,Bosnia-Herzegovina,2018,2018,2017,2017,toni sunjic_Bosnia-Herzegovina_1988/12/15_2018,toni sunjic_Bosnia-Herzegovina_1988/12/15_2017,toni sunjic,1988/12/15,2017,Bosnia and Herzegovina,Defender,1096,471,625,17,8,9,2,2,0,0,0,0,0,0,5,4,1,17,4,13,4,0,-1,-1,-1,0.16,0.0,0.16,0.38,0.0,548.0,1.4,64.0,64.0,274.0,0.0,0.33,2017,toni sunjic_Bosnia-Herzegovina_1988/12/15_2017,2017,201343,T. Šunjić,toni sunjic,27,1988/12/15,194,93,Bosnia Herzegovina,vfb stuttgart,German 2. Bundesliga,2,72,73,1,2,2015-08-27,2018,57,34,45,43,72,77,0,0,0,0,0,0,35,24,74,53,28,36,37,33,58,50,49,63,53,63,40,64,69,68,84,28,74,68,23,37,50,73,74,73,16,7,9,14,13,2017,toni sunjic_Bosnia-Herzegovina_1988/12/15_2017,1,1
144,2017-07-01,panagiotis tachtsidis,/panagiotis-tachtsidis/profil/spieler/62415,Torino,Olymp. Pirée,700000,1991/02/15,Greece,2018,2018,2017,2017,panagiotis tachtsidis_Greece_1991/02/15_2018,panagiotis tachtsidis_Greece_1991/02/15_2017,panagiotis tachtsidis,1991/02/15,2017,Greece,Midfielder,2139,1196,943,26,14,12,0,0,0,5,2,3,0,0,4,4,0,42,18,24,5,0,318,60,-1,0.21,0.21,0.0,0.0,0.0,0.0,1.77,51.0,82.0,428.0,428.0,0.21,2017,panagiotis tachtsidis_Greece_1991/02/15_2017,2017,190084,P. Tachtsidis,panagiotis tachtsidis,25,1991/02/15,191,86,Greece,cagliari,Italian Serie A,1,75,78,2,2,0,2017,55,59,74,66,69,80,0,0,0,0,0,0,64,45,78,80,60,64,66,55,77,77,54,55,50,73,50,77,78,78,84,73,75,69,57,79,60,58,76,76,10,14,12,15,11,2017,panagiotis tachtsidis_Greece_1991/02/15_2017,1,1
145,2017-07-01,benjamin van leer,/benjamin-van-leer/profil/spieler/123520,Roda JC,Ajax,700000,1992/04/09,Netherlands,2018,2018,2017,2017,benjamin van leer_Netherlands_1992/04/09_2018,benjamin van leer_Netherlands_1992/04/09_2017,benjamin van leer,1992/04/08,2017,Netherlands,Goalkeeper,3060,1530,1530,34,17,17,0,0,0,0,0,0,0,0,9,5,4,47,17,30,0,0,334,335,73,0.0,0.0,0.0,0.0,0.0,0.0,1.38,65.0,90.0,0.0,0.0,0.0,2017,benjamin van leer_Netherlands_1992/04/09_2017,2017,204367,B. van Leer,benjamin van leer,24,1992/04/09,187,76,Netherlands,roda jc kerkrade,Holland Eredivisie,1,73,77,1,1,2014-07-01,2019,0,0,0,0,0,0,72,78,66,72,23,71,12,12,18,34,14,11,9,12,35,23,25,21,24,69,57,25,77,43,57,19,41,13,18,45,27,14,15,11,72,78,66,71,72,2017,benjamin van leer_Netherlands_1992/04/09_2017,1,1
146,2017-07-01,dimitrios kolovos,/dimitrios-kolovos/profil/spieler/162261,Olymp. Pirée,KV Mechelen,700000,1993/04/27,Greece,2018,2018,2017,2017,dimitrios kolovos_Greece_1993/04/27_2018,dimitrios kolovos_Greece_1993/04/27_2017,dimitris kolovos,1993/04/26,2017,Greece,Midfielder,1899,976,923,27,14,13,5,4,1,1,0,1,0,0,14,9,5,19,5,14,4,0,68,160,-1,0.28,0.05,0.24,0.37,0.1,380.0,0.9,100.0,70.0,475.0,1899.0,0.19,2017,dimitrios kolovos_Greece_1993/04/27_2017,2017,223921,D. Kolovos,dimitris kolovos,23,1993/04/27,182,74,Greece,kv mechelen,Belgian Jupiler Pro League,1,69,74,1,3,2013-08-02,2017,72,64,67,71,30,60,0,0,0,0,0,0,68,63,54,67,70,72,67,68,68,73,75,70,68,59,63,63,63,68,57,64,55,18,66,63,63,32,27,28,14,8,9,14,11,2017,dimitrios kolovos_Greece_1993/04/27_2017,1,1
147,2017-07-01,jesper hansen,/jesper-hansen/profil/spieler/22860,Lyngby BK,FC Midtjylland,650000,1985/03/31,Denmark,2018,2018,2017,2017,jesper hansen_Denmark_1985/03/31_2018,jesper hansen_Denmark_1985/03/31_2017,jesper hansen,1985/03/31,2017,Denmark,Goalkeeper,3092,1562,1530,35,18,17,0,0,0,0,0,0,0,0,15,8,7,30,12,18,0,0,232,276,15,0.0,0.0,0.0,0.0,0.0,0.0,0.87,103.0,88.0,0.0,0.0,0.0,2017,jesper hansen_Denmark_1985/03/31_2017,2017,132740,J. Hansen,jesper hansen,31,1985/05/31,188,78,Denmark,lyngby bk,Danish Superliga,1,70,70,1,1,2016-06-23,2019,0,0,0,0,0,0,69,67,69,69,33,71,18,13,13,36,11,12,16,12,46,23,36,31,33,69,64,12,69,28,64,13,31,27,12,12,20,15,14,15,69,67,69,71,69,2017,jesper hansen_Denmark_1985/03/31_2017,1,1
148,2017-07-01,stephane omeonga,/stephane-omeonga/profil/spieler/342472,Avellino,Genoa,600000,1996/03/27,Belgium,2018,2018,2017,2017,stephane omeonga_Belgium_1996/03/27_2018,stephane omeonga_Belgium_1996/03/27_2017,stephane omeonga,1996/03/27,2017,Belgium,Midfielder,2099,1084,1015,30,15,15,0,0,0,0,0,0,0,0,9,6,3,27,10,17,3,0,487,472,-1,0.0,0.0,0.0,0.0,0.0,0.0,1.16,78.0,70.0,700.0,0.0,0.13,2017,stephane omeonga_Belgium_1996/03/27_2017,2017,234785,S. Omeonga,stephane omeonga,20,1996/03/27,177,72,Belgium,avellino,Italian Serie B,2,54,66,1,2,2016-06-22,2018,58,34,54,54,53,42,0,0,0,0,0,0,44,29,49,63,32,48,38,40,57,59,55,60,57,51,82,44,59,34,40,29,54,47,53,55,46,52,57,62,7,10,9,5,6,2017,stephane omeonga_Belgium_1996/03/27_2017,1,1
149,2017-07-01,curtis davies,/curtis-davies/profil/spieler/18227,Hull City,Derby,570000,1985/03/15,England,2018,2018,2017,2017,curtis davies_England_1985/03/15_2018,curtis davies_England_1985/03/15_2017,curtis davies,1985/03/15,2017,England,Defender,2139,1082,1057,26,13,13,0,0,0,2,1,1,0,0,1,0,1,49,22,27,4,0,396,169,161,0.08,0.08,0.0,0.0,0.0,0.0,2.06,44.0,82.0,535.0,1070.0,0.17,2017,curtis davies_England_1985/03/15_2017,2017,163761,C. Davies,curtis davies,31,1985/03/15,188,89,England,hull city,English Premier League,1,77,77,2,2,2013-06-25,2018,68,38,48,54,78,78,0,0,0,0,0,0,25,35,78,59,33,43,26,25,55,65,68,68,62,75,56,49,80,73,84,34,68,77,42,56,33,77,79,77,7,9,10,15,10,2017,curtis davies_England_1985/03/15_2017,1,1
150,2017-07-01,molla wague,/molla-wague/profil/spieler/129893,FC Granada,Udinese,525000,1991/02/21,Mali,2018,2018,2017,2017,molla wague_Mali_1991/02/21_2018,molla wague_Mali_1991/02/21_2017,molla wague,1991/02/21,2017,Mali,Defender,540,270,270,6,3,3,0,0,0,0,0,0,0,0,0,0,0,10,5,5,2,0,307,302,143,0.0,0.0,0.0,0.0,0.0,0.0,1.67,54.0,90.0,270.0,0.0,0.33,2017,molla wague_Mali_1991/02/21_2017,2017,205243,M. Wagué,molla wague,25,1991/02/21,191,87,Mali,udinese,Italian Serie A,1,74,77,1,2,2014-07-01,2019,61,33,41,44,74,81,0,0,0,0,0,0,36,31,73,46,25,36,30,29,51,51,55,65,50,69,52,44,68,66,91,29,77,71,29,36,34,75,75,73,13,9,5,6,6,2017,molla wague_Mali_1991/02/21_2017,1,1
151,2017-07-01,baris yardimci,/baris-yardimci/profil/spieler/91948,Gaziantepspor,Bursaspor,510000,1992/08/14,Turkey,2018,2018,2017,2017,baris yardimci_Turkey_1992/08/14_2018,baris yardimci_Turkey_1992/08/14_2017,baris yardimci,1992/08/13,2017,Turkey,Defender,2476,1396,1080,28,16,12,0,0,0,3,1,2,0,0,6,3,3,47,23,24,1,0,372,114,138,0.11,0.11,0.0,0.0,0.0,0.0,1.71,53.0,88.0,2476.0,825.0,0.04,2017,baris yardimci_Turkey_1992/08/14_2017,2017,223934,B. Yardımcı,baris yardimci,23,1992/08/14,176,71,Turkey,gaziantepspor,Turkish Süper Lig,1,69,75,1,2,2014-07-05,2018,77,30,63,68,68,70,0,0,0,0,0,0,67,25,68,69,24,66,62,41,65,69,76,77,74,61,75,30,66,72,66,31,80,64,63,55,47,70,67,68,7,13,9,11,13,2017,baris yardimci_Turkey_1992/08/14_2017,1,1
152,2017-07-01,felix wiedwald,/felix-wiedwald/profil/spieler/44594,Werder Bremen,Leeds United,500000,1990/03/15,Germany,2018,2018,2017,2017,felix wiedwald_Germany_1990/03/15_2018,felix wiedwald_Germany_1990/03/15_2017,felix wiedwald,1990/03/15,2017,Germany,Goalkeeper,2208,1128,1080,25,13,12,0,0,0,0,0,0,0,0,5,4,1,46,17,29,2,0,312,287,145,0.0,0.0,0.0,0.0,0.0,0.0,1.88,48.0,88.0,1104.0,0.0,0.08,2017,felix wiedwald_Germany_1990/03/15_2017,2017,197439,F. Wiedwald,felix wiedwald,26,1990/03/15,190,82,Germany,sv werder bremen,German 1. Bundesliga,1,76,78,2,1,2015-07-01,2017,0,0,0,0,0,0,77,69,67,79,34,74,9,11,8,22,15,14,7,13,19,22,34,34,43,77,45,23,70,44,77,12,35,15,10,36,22,9,12,14,77,69,67,74,79,2017,felix wiedwald_Germany_1990/03/15_2017,1,1
153,2017-07-01,marco calderoni,/marco-calderoni/profil/spieler/75327,Chievo Verona,Novara Calcio,500000,1989/02/18,Italy,2018,2018,2017,2017,marco calderoni_Italy_1989/02/18_2018,marco calderoni_Italy_1989/02/18_2017,marco calderoni,1989/02/18,2017,Italy,Defender,2902,1480,1422,33,17,16,3,3,0,3,2,1,0,0,10,6,4,38,14,24,9,1,190,149,154,0.19,0.09,0.09,0.18,0.0,967.0,1.18,76.0,88.0,290.0,967.0,0.31,2017,marco calderoni_Italy_1989/02/18_2017,2017,193850,M. Calderoni,marco calderoni,27,1989/02/18,183,75,Italy,novara,Italian Serie B,2,68,68,1,2,0,2017,79,50,53,62,65,77,0,0,0,0,0,0,59,41,61,59,30,60,41,37,55,58,76,82,74,65,69,67,85,81,76,61,73,64,35,41,49,64,67,68,12,8,13,10,11,2017,marco calderoni_Italy_1989/02/18_2017,1,1
154,2017-07-01,sebastian kerk,/sebastian-kerk/profil/spieler/124517,SC Fribourg,1.FC Nürnberg,500000,1994/04/17,Germany,2018,2018,2017,2017,sebastian kerk_Germany_1994/04/17_2018,sebastian kerk_Germany_1994/04/17_2017,sebastian kerk,1994/04/16,2017,Germany,Midfielder,1076,501,575,19,9,10,1,0,1,1,0,1,0,1,8,7,1,9,1,8,2,0,168,142,-1,0.17,0.08,0.08,0.0,0.16,1076.0,0.75,120.0,57.0,538.0,1076.0,0.17,2017,sebastian kerk_Germany_1994/04/17_2017,2017,212249,S. Kerk,sebastian kerk,22,1994/04/17,184,76,Germany,1. fc kaiserslautern,German 2. Bundesliga,2,70,75,1,3,0,2017,68,68,70,71,32,56,0,0,0,0,0,0,76,62,48,69,63,71,77,76,63,72,67,68,74,64,64,80,62,59,61,70,40,31,70,69,66,31,27,32,14,7,7,7,12,2017,sebastian kerk_Germany_1994/04/17_2017,1,1
155,2017-07-01,marco chiosa,/marco-chiosa/profil/spieler/163549,Torino,Novara Calcio,500000,1993/11/19,Italy,2018,2018,2017,2017,marco chiosa_Italy_1993/11/19_2018,marco chiosa_Italy_1993/11/19_2017,marco chiosa,1993/11/19,2017,Italy,Defender,1825,1000,825,22,12,10,1,1,0,1,1,0,0,0,8,3,5,14,10,4,3,0,243,237,23,0.1,0.05,0.05,0.09,0.0,1825.0,0.69,130.0,83.0,608.0,1825.0,0.15,2017,marco chiosa_Italy_1993/11/19_2017,2017,205911,M. Chiosa,marco chiosa,22,1993/11/19,180,72,Italy,perugia,Italian Serie B,2,67,74,1,2,0,2017,72,16,32,41,68,64,0,0,0,0,0,0,15,12,64,54,17,29,14,17,35,46,73,72,67,55,70,25,75,61,64,12,67,65,19,14,22,70,70,70,13,13,10,14,6,2017,marco chiosa_Italy_1993/11/19_2017,1,1
